Column1;ProductType;LoadFamily;LoadLevel;ShearFamily;ShearLevel;Height;TopCover;ProductLength;f__ck;MRdPos;MRdNeg;VRdPos;VRdNeg;VRdMax;NRd;HRd;TanALPHA;SpringStiff;LambdaEq;InsThickness;ProductFamily;AnchoLength;minLength;DoubleMoment;DoubleShear;Type;;;;;;;;;;;;;;;;;;
96;TEBEA CM3-VV1-CC35-H210;CM;CM3;VV;VV1;210;35;1000;20;0;-29810000;31338;-31338;204000;0;0;0.597379194;4990;0.131524615;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
97;TEBEA CM3-VV1-CC35-H220;CM;CM3;VV;VV1;220;35;1000;20;0;-32010000;31338;-31338;216000;0;0;0.551657641;5803;0.127364405;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
98;TEBEA CM3-VV1-CC35-H230;CM;CM3;VV;VV1;230;35;1000;20;0;-34210000;31338;-31338;228000;0;0;0.511592848;6687;0.123565953;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
99;TEBEA CM3-VV1-CC35-H240;CM;CM3;VV;VV1;240;35;1000;20;0;-36410000;31338;-31338;240000;0;0;0.476159421;7647;0.120084038;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
100;TEBEA CM3-VV1-CC35-H250;CM;CM3;VV;VV1;250;35;1000;20;0;-38610000;31338;-31338;252000;0;0;0.444565673;8685;0.116880677;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
101;TEBEA CM4-V1-CC35-H160;CM;CM4;V;V1;160;35;1000;20;0;-22620477.92;41784;0;144000;0;0;0.929637711;2433;0.192501057;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
102;TEBEA CM4-V1-CC35-H170;CM;CM4;V;V1;170;35;1000;20;0;-25404581.81;41784;0;156000;0;0;0.832779364;3051;0.183530407;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
103;TEBEA CM4-V1-CC35-H180;CM;CM4;V;V1;180;35;1000;20;0;-28228223.97;41784;0;168000;0;0;0.754313121;3742;0.175556495;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
104;TEBEA CM4-V1-CC35-H190;CM;CM4;V;V1;190;35;1000;20;0;-31094403.53;41784;0;180000;0;0;0.689461816;4510;0.168421943;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
105;TEBEA CM4-V1-CC35-H200;CM;CM4;V;V1;200;35;1000;20;0;-34006119.58;41784;0;192000;0;0;0.634970881;5356;0.162000846;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
106;TEBEA CM4-V1-CC35-H210;CM;CM4;V;V1;210;35;1000;20;0;-36966371.25;41784;0;204000;0;0;0.588546507;6281;0.156191282;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
107;TEBEA CM4-V1-CC35-H220;CM;CM4;V;V1;220;35;1000;20;0;-39978157.64;41784;0;216000;0;0;0.548525486;7288;0.15090986;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
108;TEBEA CM4-V1-CC35-H230;CM;CM4;V;V1;230;35;1000;20;0;-43044477.85;41784;0;228000;0;0;0.513672443;8380;0.146087692;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
109;TEBEA CM4-V1-CC35-H240;CM;CM4;V;V1;240;35;1000;20;0;-46168331.01;41784;0;240000;0;0;0.483050587;9558;0.141667371;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
110;TEBEA CM4-V1-CC35-H250;CM;CM4;V;V1;250;35;1000;20;0;-49352716.22;41784;0;252000;0;0;0.455936636;10824;0.137600677;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
111;TEBEA CM4-V2-CC35-H160;CM;CM4;V;V2;160;35;1000;20;0;-22620477.92;62676;0;144000;0;0;0.929637711;2433;0.200644065;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
112;TEBEA CM4-V2-CC35-H170;CM;CM4;V;V2;170;35;1000;20;0;-25404581.81;62676;0;156000;0;0;0.832779364;3051;0.191194414;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
113;TEBEA CM4-V2-CC35-H180;CM;CM4;V;V2;180;35;1000;20;0;-28228223.97;62676;0;168000;0;0;0.754313121;3742;0.182794725;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
114;TEBEA CM4-V2-CC35-H190;CM;CM4;V;V2;190;35;1000;20;0;-31094403.53;62676;0;180000;0;0;0.689461816;4510;0.175279213;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
115;TEBEA CM4-V2-CC35-H200;CM;CM4;V;V2;200;35;1000;20;0;-34006119.58;62676;0;192000;0;0;0.634970881;5356;0.168515252;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
116;TEBEA CM4-V2-CC35-H210;CM;CM4;V;V2;210;35;1000;20;0;-36966371.25;62676;0;204000;0;0;0.588546507;6281;0.162395478;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
117;TEBEA CM4-V2-CC35-H220;CM;CM4;V;V2;220;35;1000;20;0;-39978157.64;62676;0;216000;0;0;0.548525486;7288;0.156832048;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
118;TEBEA CM4-V2-CC35-H230;CM;CM4;V;V2;230;35;1000;20;0;-43044477.85;62676;0;228000;0;0;0.513672443;8380;0.151752393;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
119;TEBEA CM4-V2-CC35-H240;CM;CM4;V;V2;240;35;1000;20;0;-46168331.01;62676;0;240000;0;0;0.483050587;9558;0.147096044;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
120;TEBEA CM4-V2-CC35-H250;CM;CM4;V;V2;250;35;1000;20;0;-49352716.22;62676;0;252000;0;0;0.455936636;10824;0.142812202;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
121;TEBEA CM4-V3-CC35-H160;CM;CM4;V;V3;160;35;1000;20;0;-22620477.92;83568;0;144000;0;0;0.929637711;2433;0.208787073;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
122;TEBEA CM4-V3-CC35-H170;CM;CM4;V;V3;170;35;1000;20;0;-25404581.81;83568;0;156000;0;0;0.832779364;3051;0.198858422;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
123;TEBEA CM4-V3-CC35-H180;CM;CM4;V;V3;180;35;1000;20;0;-28228223.97;83568;0;168000;0;0;0.754313121;3742;0.190032954;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
124;TEBEA CM4-V3-CC35-H190;CM;CM4;V;V3;190;35;1000;20;0;-31094403.53;83568;0;180000;0;0;0.689461816;4510;0.182136483;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
125;TEBEA CM4-V3-CC35-H200;CM;CM4;V;V3;200;35;1000;20;0;-34006119.58;83568;0;192000;0;0;0.634970881;5356;0.175029659;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
126;TEBEA CM4-V3-CC35-H210;CM;CM4;V;V3;210;35;1000;20;0;-36966371.25;83568;0;204000;0;0;0.588546507;6281;0.168599675;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
127;TEBEA CM4-V3-CC35-H220;CM;CM4;V;V3;220;35;1000;20;0;-39978157.64;83568;0;216000;0;0;0.548525486;7288;0.162754235;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
128;TEBEA CM4-V3-CC35-H230;CM;CM4;V;V3;230;35;1000;20;0;-43044477.85;83568;0;228000;0;0;0.513672443;8380;0.157417095;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
129;TEBEA CM4-V3-CC35-H240;CM;CM4;V;V3;240;35;1000;20;0;-46168331.01;83568;0;240000;0;0;0.483050587;9558;0.152524716;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
130;TEBEA CM4-V3-CC35-H250;CM;CM4;V;V3;250;35;1000;20;0;-49352716.22;83568;0;252000;0;0;0.455936636;10824;0.148023727;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
131;TEBEA CM4-VV1-CC35-H160;CM;CM4;VV;VV1;160;35;1000;20;0;-22620477.92;41784;-41784;144000;0;0;0.929637711;2433;0.208787073;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
132;TEBEA CM4-VV1-CC35-H170;CM;CM4;VV;VV1;170;35;1000;20;0;-25404581.81;41784;-41784;156000;0;0;0.832779364;3051;0.198858422;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
133;TEBEA CM4-VV1-CC35-H180;CM;CM4;VV;VV1;180;35;1000;20;0;-28228223.97;41784;-41784;168000;0;0;0.754313121;3742;0.190032954;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
134;TEBEA CM4-VV1-CC35-H190;CM;CM4;VV;VV1;190;35;1000;20;0;-31094403.53;41784;-41784;180000;0;0;0.689461816;4510;0.182136483;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
135;TEBEA CM4-VV1-CC35-H200;CM;CM4;VV;VV1;200;35;1000;20;0;-34006119.58;41784;-41784;192000;0;0;0.634970881;5356;0.175029659;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
136;TEBEA CM4-VV1-CC35-H210;CM;CM4;VV;VV1;210;35;1000;20;0;-36966371.25;41784;-41784;204000;0;0;0.588546507;6281;0.168599675;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
137;TEBEA CM4-VV1-CC35-H220;CM;CM4;VV;VV1;220;35;1000;20;0;-39978157.64;41784;-41784;216000;0;0;0.548525486;7288;0.162754235;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
138;TEBEA CM4-VV1-CC35-H230;CM;CM4;VV;VV1;230;35;1000;20;0;-43044477.85;41784;-41784;228000;0;0;0.513672443;8380;0.157417095;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
139;TEBEA CM4-VV1-CC35-H240;CM;CM4;VV;VV1;240;35;1000;20;0;-46168331.01;41784;-41784;240000;0;0;0.483050587;9558;0.152524716;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
140;TEBEA CM4-VV1-CC35-H250;CM;CM4;VV;VV1;250;35;1000;20;0;-49352716.22;41784;-41784;252000;0;0;0.455936636;10824;0.148023727;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
141;TEBEA CM4-VV3-CC35-H160;CM;CM4;VV;VV3;160;35;1000;20;0;-22620477.92;65288;-65288;144000;0;0;0.929637711;2433;0.227108842;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
142;TEBEA CM4-VV3-CC35-H170;CM;CM4;VV;VV3;170;35;1000;20;0;-25404581.81;65288;-65288;156000;0;0;0.832779364;3051;0.216102439;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
143;TEBEA CM4-VV3-CC35-H180;CM;CM4;VV;VV3;180;35;1000;20;0;-28228223.97;65288;-65288;168000;0;0;0.754313121;3742;0.206318971;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
144;TEBEA CM4-VV3-CC35-H190;CM;CM4;VV;VV3;190;35;1000;20;0;-31094403.53;65288;-65288;180000;0;0;0.689461816;4510;0.197565341;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
145;TEBEA CM4-VV3-CC35-H200;CM;CM4;VV;VV3;200;35;1000;20;0;-34006119.58;65288;-65288;192000;0;0;0.634970881;5356;0.189687073;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
146;TEBEA CM4-VV3-CC35-H210;CM;CM4;VV;VV3;210;35;1000;20;0;-36966371.25;65288;-65288;204000;0;0;0.588546507;6281;0.182559118;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
147;TEBEA CM4-VV3-CC35-H220;CM;CM4;VV;VV3;220;35;1000;20;0;-39978157.64;65288;-65288;216000;0;0;0.548525486;7288;0.176079158;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
148;TEBEA CM4-VV3-CC35-H230;CM;CM4;VV;VV3;230;35;1000;20;0;-43044477.85;65288;-65288;228000;0;0;0.513672443;8380;0.170162673;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
149;TEBEA CM4-VV3-CC35-H240;CM;CM4;VV;VV3;240;35;1000;20;0;-46168331.01;65288;-65288;240000;0;0;0.483050587;9558;0.164739228;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
150;TEBEA CM4-VV3-CC35-H250;CM;CM4;VV;VV3;250;35;1000;20;0;-49352716.22;65288;-65288;252000;0;0;0.455936636;10824;0.159749659;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
151;TEBEA CM5-V1-CC35-H160;CM;CM5;V;V1;160;35;1000;20;0;-26980462.16;41784;0;144000;0;0;0.931851961;2895;0.216831565;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
152;TEBEA CM5-V1-CC35-H170;CM;CM5;V;V1;170;35;1000;20;0;-30274505.72;41784;0;156000;0;0;0.834692337;3627;0.206429709;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
153;TEBEA CM5-V1-CC35-H180;CM;CM5;V;V1;180;35;1000;20;0;-33608087.56;41784;0;168000;0;0;0.755977601;4446;0.197183614;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
154;TEBEA CM5-V1-CC35-H190;CM;CM5;V;V1;190;35;1000;20;0;-36984206.8;41784;0;180000;0;0;0.690916872;5353;0.188910792;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
155;TEBEA CM5-V1-CC35-H200;CM;CM5;V;V1;200;35;1000;20;0;-40405862.53;41784;0;192000;0;0;0.636246244;6351;0.181465252;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
156;TEBEA CM5-V1-CC35-H210;CM;CM5;V;V1;210;35;1000;20;0;-43876053.87;41784;0;204000;0;0;0.589665327;7441;0.174728812;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
157;TEBEA CM5-V1-CC35-H220;CM;CM5;V;V1;220;35;1000;20;0;-47397779.94;41784;0;216000;0;0;0.549506138;8626;0.168604775;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
158;TEBEA CM5-V1-CC35-H230;CM;CM5;V;V1;230;35;1000;20;0;-50974039.83;41784;0;228000;0;0;0.514529759;9907;0.163013263;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
159;TEBEA CM5-V1-CC35-H240;CM;CM5;V;V1;240;35;1000;20;0;-54607832.66;41784;0;240000;0;0;0.483796707;11287;0.15788771;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
160;TEBEA CM5-V1-CC35-H250;CM;CM5;V;V1;250;35;1000;20;0;-58302157.56;41784;0;252000;0;0;0.456581628;12769;0.153172202;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
161;TEBEA CM5-V2-CC35-H160;CM;CM5;V;V2;160;35;1000;20;0;-26980462.16;62676;0;144000;0;0;0.931851961;2895;0.224974573;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
162;TEBEA CM5-V2-CC35-H170;CM;CM5;V;V2;170;35;1000;20;0;-30274505.72;62676;0;156000;0;0;0.834692337;3627;0.214093716;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
163;TEBEA CM5-V2-CC35-H180;CM;CM5;V;V2;180;35;1000;20;0;-33608087.56;62676;0;168000;0;0;0.755977601;4446;0.204421843;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
164;TEBEA CM5-V2-CC35-H190;CM;CM5;V;V2;190;35;1000;20;0;-36984206.8;62676;0;180000;0;0;0.690916872;5353;0.195768062;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
165;TEBEA CM5-V2-CC35-H200;CM;CM5;V;V2;200;35;1000;20;0;-40405862.53;62676;0;192000;0;0;0.636246244;6351;0.187979659;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
166;TEBEA CM5-V2-CC35-H210;CM;CM5;V;V2;210;35;1000;20;0;-43876053.87;62676;0;204000;0;0;0.589665327;7441;0.180933008;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
167;TEBEA CM5-V2-CC35-H220;CM;CM5;V;V2;220;35;1000;20;0;-47397779.94;62676;0;216000;0;0;0.549506138;8626;0.174526963;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
168;TEBEA CM5-V2-CC35-H230;CM;CM5;V;V2;230;35;1000;20;0;-50974039.83;62676;0;228000;0;0;0.514529759;9907;0.168677964;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
169;TEBEA CM5-V2-CC35-H240;CM;CM5;V;V2;240;35;1000;20;0;-54607832.66;62676;0;240000;0;0;0.483796707;11287;0.163316382;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
170;TEBEA CM5-V2-CC35-H250;CM;CM5;V;V2;250;35;1000;20;0;-58302157.56;62676;0;252000;0;0;0.456581628;12769;0.158383727;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
171;TEBEA CM5-V3-CC35-H160;CM;CM5;V;V3;160;35;1000;20;0;-26980462.16;83568;0;144000;0;0;0.931851961;2895;0.233117582;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
172;TEBEA CM5-V3-CC35-H170;CM;CM5;V;V3;170;35;1000;20;0;-30274505.72;83568;0;156000;0;0;0.834692337;3627;0.221757724;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
173;TEBEA CM5-V3-CC35-H180;CM;CM5;V;V3;180;35;1000;20;0;-33608087.56;83568;0;168000;0;0;0.755977601;4446;0.211660073;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
174;TEBEA CM5-V3-CC35-H190;CM;CM5;V;V3;190;35;1000;20;0;-36984206.8;83568;0;180000;0;0;0.690916872;5353;0.202625332;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
175;TEBEA CM5-V3-CC35-H200;CM;CM5;V;V3;200;35;1000;20;0;-40405862.53;83568;0;192000;0;0;0.636246244;6351;0.194494065;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
176;TEBEA CM5-V3-CC35-H210;CM;CM5;V;V3;210;35;1000;20;0;-43876053.87;83568;0;204000;0;0;0.589665327;7441;0.187137205;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
177;TEBEA CM5-V3-CC35-H220;CM;CM5;V;V3;220;35;1000;20;0;-47397779.94;83568;0;216000;0;0;0.549506138;8626;0.18044915;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
178;TEBEA CM5-V3-CC35-H230;CM;CM5;V;V3;230;35;1000;20;0;-50974039.83;83568;0;228000;0;0;0.514529759;9907;0.174342665;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
179;TEBEA CM5-V3-CC35-H240;CM;CM5;V;V3;240;35;1000;20;0;-54607832.66;83568;0;240000;0;0;0.483796707;11287;0.168745054;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
180;TEBEA CM5-V3-CC35-H250;CM;CM5;V;V3;250;35;1000;20;0;-58302157.56;83568;0;252000;0;0;0.456581628;12769;0.163595252;120;TEBEA;;500;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
181;TEBEA CM5-VV1-CC35-H160;CM;CM5;VV;VV1;160;35;1000;20;0;-26980462.16;41784;-41784;144000;0;0;0.931851961;2895;0.233117582;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
182;TEBEA CM5-VV1-CC35-H170;CM;CM5;VV;VV1;170;35;1000;20;0;-30274505.72;41784;-41784;156000;0;0;0.834692337;3627;0.221757724;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
183;TEBEA CM5-VV1-CC35-H180;CM;CM5;VV;VV1;180;35;1000;20;0;-33608087.56;41784;-41784;168000;0;0;0.755977601;4446;0.211660073;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
184;TEBEA CM5-VV1-CC35-H190;CM;CM5;VV;VV1;190;35;1000;20;0;-36984206.8;41784;-41784;180000;0;0;0.690916872;5353;0.202625332;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
185;TEBEA CM5-VV1-CC35-H200;CM;CM5;VV;VV1;200;35;1000;20;0;-40405862.53;41784;-41784;192000;0;0;0.636246244;6351;0.194494065;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
186;TEBEA CM5-VV1-CC35-H210;CM;CM5;VV;VV1;210;35;1000;20;0;-43876053.87;41784;-41784;204000;0;0;0.589665327;7441;0.187137205;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
187;TEBEA CM5-VV1-CC35-H220;CM;CM5;VV;VV1;220;35;1000;20;0;-47397779.94;41784;-41784;216000;0;0;0.549506138;8626;0.18044915;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
188;TEBEA CM5-VV1-CC35-H230;CM;CM5;VV;VV1;230;35;1000;20;0;-50974039.83;41784;-41784;228000;0;0;0.514529759;9907;0.174342665;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
189;TEBEA CM5-VV1-CC35-H240;CM;CM5;VV;VV1;240;35;1000;20;0;-54607832.66;41784;-41784;240000;0;0;0.483796707;11287;0.168745054;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
190;TEBEA CM5-VV1-CC35-H250;CM;CM5;VV;VV1;250;35;1000;20;0;-58302157.56;41784;-41784;252000;0;0;0.456581628;12769;0.163595252;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
191;TEBEA CM5-VV2-CC35-H160;CM;CM5;VV;VV2;160;35;1000;20;0;-26980462.16;62676;-62676;144000;0;0;0.931851961;2895;0.249403598;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
192;TEBEA CM5-VV2-CC35-H170;CM;CM5;VV;VV2;170;35;1000;20;0;-30274505.72;62676;-62676;156000;0;0;0.834692337;3627;0.237085739;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
193;TEBEA CM5-VV2-CC35-H180;CM;CM5;VV;VV2;180;35;1000;20;0;-33608087.56;62676;-62676;168000;0;0;0.755977601;4446;0.226136531;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
194;TEBEA CM5-VV2-CC35-H190;CM;CM5;VV;VV2;190;35;1000;20;0;-36984206.8;62676;-62676;180000;0;0;0.690916872;5353;0.216339872;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
195;TEBEA CM5-VV2-CC35-H200;CM;CM5;VV;VV2;200;35;1000;20;0;-40405862.53;62676;-62676;192000;0;0;0.636246244;6351;0.207522878;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
196;TEBEA CM5-VV2-CC35-H210;CM;CM5;VV;VV2;210;35;1000;20;0;-43876053.87;62676;-62676;204000;0;0;0.589665327;7441;0.199545598;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
197;TEBEA CM5-VV2-CC35-H220;CM;CM5;VV;VV2;220;35;1000;20;0;-47397779.94;62676;-62676;216000;0;0;0.549506138;8626;0.192293526;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
198;TEBEA CM5-VV2-CC35-H230;CM;CM5;VV;VV2;230;35;1000;20;0;-50974039.83;62676;-62676;228000;0;0;0.514529759;9907;0.185672068;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
199;TEBEA CM5-VV2-CC35-H240;CM;CM5;VV;VV2;240;35;1000;20;0;-54607832.66;62676;-62676;240000;0;0;0.483796707;11287;0.179602399;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
200;TEBEA CM5-VV2-CC35-H250;CM;CM5;VV;VV2;250;35;1000;20;0;-58302157.56;62676;-62676;252000;0;0;0.456581628;12769;0.174018303;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
201;TEBEA CM5-VV3-CC35-H160;CM;CM5;VV;VV3;160;35;1000;20;0;-26980462.16;97932;-97932;144000;0;0;0.931851961;2895;0.27688625;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
202;TEBEA CM5-VV3-CC35-H170;CM;CM5;VV;VV3;170;35;1000;20;0;-30274505.72;97932;-97932;156000;0;0;0.834692337;3627;0.262951765;120;TEBEA;;500;FALSE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
